Cut,PD,Cand_RapCM,Cand_Rap,Cand_AbsRap,Cand_Pt,NTrack,ModelCandMass_JPsiToMuMuOS_PA8Y16,f_JPsiToMuMuOS_PA8Y16,Sigma1_JPsiToMuMuOS_PA8Y16,rSigma21_JPsiToMuMuOS_PA8Y16,AlphaR_JPsiToMuMuOS_PA8Y16,nR_JPsiToMuMuOS_PA8Y16,Alpha_JPsiToMuMuOS_PA8Y16,n_JPsiToMuMuOS_PA8Y16
NonPromptDecay,DIMUON,-1.2_-0.6,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.2500],[1.3463],[9.0],[1.2],[1.7]
NonPromptDecay,DIMUON,-1.2_-0.6,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.2500],[1.3463],[9.0],[1.2],[1.7]
NonPromptDecay,DIMUON,-1.2_-0.6,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.2500],[1.3463],[9.0],[1.2],[1.7]
NonPromptDecay,DIMUON,-1.2_-0.6,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.2500],[1.3463],[9.0],[1.2],[1.7]
NonPromptDecay,DIMUON,-0.6_0.0,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.0266],[1.4447],[9.0],[1.1],[1.7]
NonPromptDecay,DIMUON,-0.6_0.0,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.0266],[1.4447],[9.0],[1.1],[1.7]
NonPromptDecay,DIMUON,-0.6_0.0,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.0266],[1.4447],[9.0],[1.1],[1.7]
NonPromptDecay,DIMUON,-0.6_0.0,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.0266],[1.4447],[9.0],[1.1],[1.7]
NonPromptDecay,DIMUON,-0.6_0.0,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.0266],[1.4447],[9.0],[1.1],[1.7]
NonPromptDecay,DIMUON,-0.6_0.0,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.0266],[1.4447],[9.0],[1.1],[1.7]
NonPromptDecay,DIMUON,-0.6_0.0,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.0266],[1.4447],[9.0],[1.1],[1.7]
NonPromptDecay,DIMUON,0.0_0.6,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.45;0.0;1.0],[0.023;0.003;0.120],[1.3649],[1.9696],[9.0],[1.5],[1.7]
NonPromptDecay,DIMUON,0.0_0.6,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.45;0.0;1.0],[0.023;0.003;0.120],[1.3649],[1.9696],[9.0],[1.5],[1.7]
NonPromptDecay,DIMUON,0.0_0.6,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.45;0.0;1.0],[0.023;0.003;0.120],[1.3649],[1.9696],[9.0],[1.5],[1.7]
NonPromptDecay,DIMUON,0.0_0.6,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.45;0.0;1.0],[0.023;0.003;0.120],[1.3649],[1.9696],[9.0],[1.5],[1.7]
NonPromptDecay,DIMUON,0.0_0.6,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.45;0.0;1.0],[0.023;0.003;0.120],[1.3649],[1.9696],[9.0],[1.5],[1.7]
NonPromptDecay,DIMUON,0.0_0.6,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.45;0.0;1.0],[0.023;0.003;0.120],[1.3649],[1.9696],[9.0],[1.5],[1.7]
NonPromptDecay,DIMUON,0.0_0.6,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.45;0.0;1.0],[0.023;0.003;0.120],[1.3649],[1.9696],[9.0],[1.5],[1.7]
NonPromptDecay,DIMUON,0.6_1.2,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.2552],[1.6012],[9.0],[1.2],[2.0]
NonPromptDecay,DIMUON,0.6_1.2,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.2552],[1.6012],[9.0],[1.2],[2.0]
NonPromptDecay,DIMUON,0.6_1.2,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.2552],[1.6012],[9.0],[1.2],[2.0]
NonPromptDecay,DIMUON,0.6_1.2,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.2552],[1.6012],[9.0],[1.2],[2.0]
NonPromptDecay,DIMUON,0.6_1.2,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.2552],[1.6012],[9.0],[1.2],[2.0]
NonPromptDecay,DIMUON,0.6_1.2,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.2552],[1.6012],[9.0],[1.2],[2.0]
NonPromptDecay,DIMUON,0.6_1.2,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.2552],[1.6012],[9.0],[1.2],[2.0]
NonPromptDecay,DIMUON,1.2_1.93,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3723],[1.3027],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,1.2_1.93,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3723],[1.3027],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,1.2_1.93,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3723],[1.3027],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,1.2_1.93,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3723],[1.3027],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,1.2_1.93,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3723],[1.3027],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,1.2_1.93,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3723],[1.3027],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,1.2_1.93,NONE,NONE,6.5-50.0,50.0-80.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3723],[1.3027],[11.0],[1.5],[1.9]
