Cut,PD,Cand_RapCM,Cand_Rap,Cand_AbsRap,Cand_Pt,NTrack,ModelCandMass_JPsiToMuMuOS_PA8Y16,f_JPsiToMuMuOS_PA8Y16,Sigma1_JPsiToMuMuOS_PA8Y16,rSigma21_JPsiToMuMuOS_PA8Y16,AlphaR_JPsiToMuMuOS_PA8Y16,nR_JPsiToMuMuOS_PA8Y16,Alpha_JPsiToMuMuOS_PA8Y16,n_JPsiToMuMuOS_PA8Y16
NonPromptDecay,DIMUON,NONE,-2.4_-1.4,NONE,3.0-6.5,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.4151],[1.3941],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,1.4_2.4,NONE,3.0-6.5,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.4;0.0;1.0],[0.030;0.003;0.120],[1.0925],[1.4508],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,1.4_2.4,NONE,3.0-6.5,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.4;0.0;1.0],[0.030;0.003;0.120],[1.0925],[1.4508],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,1.4_2.4,NONE,3.0-6.5,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.4;0.0;1.0],[0.030;0.003;0.120],[1.0925],[1.4508],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,1.4_2.4,NONE,3.0-6.5,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.4;0.0;1.0],[0.030;0.003;0.120],[1.0925],[1.4508],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,1.4_2.4,NONE,3.0-6.5,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.4;0.0;1.0],[0.030;0.003;0.120],[1.0925],[1.4508],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,1.4_2.4,NONE,3.0-6.5,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.4;0.0;1.0],[0.030;0.003;0.120],[1.0925],[1.4508],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,1.4_2.4,NONE,3.0-6.5,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.4;0.0;1.0],[0.030;0.003;0.120],[1.0925],[1.4508],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,NONE,1.4-2.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.2367],[1.3461],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,NONE,1.4-2.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.2367],[1.3461],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,NONE,1.4-2.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.2367],[1.3461],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,NONE,1.4-2.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.2367],[1.3461],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,NONE,1.4-2.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.2367],[1.3461],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,NONE,1.4-2.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.2367],[1.3461],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,NONE,1.4-2.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.2367],[1.3461],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,NONE,1.4-2.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.4325],[1.7647],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,NONE,1.4-2.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.4325],[1.7647],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,NONE,1.4-2.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.4325],[1.7647],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,NONE,1.4-2.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.4325],[1.7647],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,NONE,1.4-2.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.4325],[1.7647],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,NONE,1.4-2.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.4325],[1.7647],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,NONE,1.4-2.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.4325],[1.7647],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,-2.4_-1.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3556],[1.4693],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,-2.4_-1.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3556],[1.4693],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,-2.4_-1.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3556],[1.4693],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,-2.4_-1.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3556],[1.4693],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,-2.4_-1.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3556],[1.4693],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,-2.4_-1.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3556],[1.4693],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,-2.4_-1.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3556],[1.4693],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,1.4_2.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.2863],[1.4255],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,1.4_2.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.2863],[1.4255],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,1.4_2.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.2863],[1.4255],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,1.4_2.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.2863],[1.4255],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,1.4_2.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.2863],[1.4255],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,1.4_2.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.2863],[1.4255],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,1.4_2.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.2863],[1.4255],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,NONE,NONE,0.0-1.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.4963],[1.6557],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,NONE,NONE,0.0-1.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.4963],[1.6557],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,NONE,NONE,0.0-1.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.4963],[1.6557],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,NONE,NONE,0.0-1.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.4963],[1.6557],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,NONE,NONE,0.0-1.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.4963],[1.6557],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,NONE,NONE,0.0-1.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.4963],[1.6557],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,NONE,NONE,0.0-1.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.4963],[1.6557],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,NONE,NONE,0.0-1.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.5239],[1.7534],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,NONE,NONE,0.0-1.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.5239],[1.7534],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,NONE,NONE,0.0-1.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.5239],[1.7534],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,NONE,NONE,0.0-1.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.5239],[1.7534],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,NONE,NONE,0.0-1.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.5239],[1.7534],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,NONE,NONE,0.0-1.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.5239],[1.7534],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,NONE,NONE,0.0-1.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.120],[1.5239],[1.7534],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,-1.93_0.0,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.4;0.0;1.0],[0.030;0.003;0.080],[1.6218],[1.6906],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,-1.93_0.0,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.4;0.0;1.0],[0.030;0.003;0.080],[1.6218],[1.6906],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,-1.93_0.0,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.4;0.0;1.0],[0.030;0.003;0.080],[1.6218],[1.6906],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,-1.93_0.0,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.4;0.0;1.0],[0.030;0.003;0.080],[1.6218],[1.6906],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,-1.93_0.0,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.4;0.0;1.0],[0.030;0.003;0.080],[1.6218],[1.6906],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,-1.93_0.0,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.4;0.0;1.0],[0.030;0.003;0.080],[1.6218],[1.6906],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,-1.93_0.0,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.4;0.0;1.0],[0.030;0.003;0.080],[1.6218],[1.6906],[7.0],[1.5],[1.8]
NonPromptDecay,DIMUON,0.0_1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3742],[1.2927],[9.0],[1.3],[2.0]
NonPromptDecay,DIMUON,0.0_1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3742],[1.2927],[9.0],[1.3],[2.0]
NonPromptDecay,DIMUON,0.0_1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3742],[1.2927],[9.0],[1.3],[2.0]
NonPromptDecay,DIMUON,0.0_1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3742],[1.2927],[9.0],[1.3],[2.0]
NonPromptDecay,DIMUON,0.0_1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3742],[1.2927],[9.0],[1.3],[2.0]
NonPromptDecay,DIMUON,0.0_1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3742],[1.2927],[9.0],[1.3],[2.0]
NonPromptDecay,DIMUON,0.0_1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3742],[1.2927],[9.0],[1.3],[2.0]
NonPromptDecay,DIMUON,-2.86_-1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3906],[1.5308],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,-2.86_-1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3906],[1.5308],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,-2.86_-1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3906],[1.5308],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,-2.86_-1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3906],[1.5308],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,-2.86_-1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev4[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3906],[1.5308],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,-2.86_-1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev5[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3906],[1.5308],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,-2.86_-1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev6[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.3906],[1.5308],[11.0],[1.5],[1.9]
NonPromptDecay,DIMUON,-1.93_-1.2,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.4395],[2.0346],[7.0],[1.3],[1.9]
NonPromptDecay,DIMUON,-1.93_-1.2,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev1[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.4395],[2.0346],[7.0],[1.3],[1.9]
NonPromptDecay,DIMUON,-1.93_-1.2,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev2[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.4395],[2.0346],[7.0],[1.3],[1.9]
NonPromptDecay,DIMUON,-1.93_-1.2,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+ExpChebychev3[Bkg],[0.6;0.0;1.0],[0.030;0.003;0.080],[1.4395],[2.0346],[7.0],[1.3],[1.9]
