Cut,PD,Cand_RapCM,Cand_Rap,Cand_AbsRap,Cand_Pt,NTrack,ModelCandMass_JPsiToMuMuOS_PA8Y16,f_JPsiToMuMuOS_PA8Y16,Sigma1_JPsiToMuMuOS_PA8Y16,rSigma21_JPsiToMuMuOS_PA8Y16,AlphaR_JPsiToMuMuOS_PA8Y16,nR_JPsiToMuMuOS_PA8Y16,Alpha_JPsiToMuMuOS_PA8Y16,n_JPsiToMuMuOS_PA8Y16
PromptDecay,DIMUON,NONE,NONE,1.4-2.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;0.0;2.0],[0.030;0.003;0.080],[1.4294],[1.6398],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,NONE,1.4-2.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev1[Bkg],[0.6;0.0;2.0],[0.030;0.003;0.080],[1.4294],[1.6398],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,NONE,1.4-2.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev2[Bkg],[0.6;0.0;2.0],[0.030;0.003;0.080],[1.4294],[1.6398],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,NONE,1.4-2.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev3[Bkg],[0.6;0.0;2.0],[0.030;0.003;0.080],[1.4294],[1.6398],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,NONE,1.4-2.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev4[Bkg],[0.6;0.0;2.0],[0.030;0.003;0.080],[1.4294],[1.6398],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,NONE,1.4-2.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev5[Bkg],[0.6;0.0;2.0],[0.030;0.003;0.080],[1.4294],[1.6398],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,NONE,1.4-2.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev6[Bkg],[0.6;0.0;2.0],[0.030;0.003;0.080],[1.4294],[1.6398],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,-2.4_-1.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.3699],[1.6001],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,-2.4_-1.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev1[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.3699],[1.6001],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,-2.4_-1.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev2[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.3699],[1.6001],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,-2.4_-1.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev3[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.3699],[1.6001],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,-2.4_-1.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev4[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.3699],[1.6001],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,-2.4_-1.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev5[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.3699],[1.6001],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,-2.4_-1.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev6[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.3699],[1.6001],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,1.4_2.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.2431],[1.5194],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,1.4_2.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev1[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.2431],[1.5194],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,1.4_2.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev2[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.2431],[1.5194],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,1.4_2.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev3[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.2431],[1.5194],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,1.4_2.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev4[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.2431],[1.5194],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,1.4_2.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev5[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.2431],[1.5194],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,1.4_2.4,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev6[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.2431],[1.5194],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,NONE,NONE,0.0-1.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.5958],[1.8443],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,NONE,NONE,0.0-1.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev1[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.5958],[1.8443],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,NONE,NONE,0.0-1.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev2[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.5958],[1.8443],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,NONE,NONE,0.0-1.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev3[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.5958],[1.8443],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,NONE,NONE,0.0-1.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev4[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.5958],[1.8443],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,NONE,NONE,0.0-1.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev5[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.5958],[1.8443],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,NONE,NONE,0.0-1.4,6.5-9.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev6[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.5958],[1.8443],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,NONE,NONE,0.0-1.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.5112],[1.6770],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,NONE,NONE,0.0-1.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev1[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.5112],[1.6770],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,NONE,NONE,0.0-1.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev2[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.5112],[1.6770],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,NONE,NONE,0.0-1.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev3[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.5112],[1.6770],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,NONE,NONE,0.0-1.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev4[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.5112],[1.6770],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,NONE,NONE,0.0-1.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev5[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.5112],[1.6770],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,NONE,NONE,0.0-1.4,9.0-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev6[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.5112],[1.6770],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,-1.93_0.0,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.4;-1.0;1.1],[0.030;0.003;0.080],[1.6104],[1.6814],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,-1.93_0.0,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev1[Bkg],[0.4;-1.0;1.1],[0.030;0.003;0.080],[1.6104],[1.6814],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,-1.93_0.0,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev2[Bkg],[0.4;-1.0;1.1],[0.030;0.003;0.080],[1.6104],[1.6814],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,-1.93_0.0,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev3[Bkg],[0.4;-1.0;1.1],[0.030;0.003;0.080],[1.6104],[1.6814],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,-1.93_0.0,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev4[Bkg],[0.4;-1.0;1.1],[0.030;0.003;0.080],[1.6104],[1.6814],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,-1.93_0.0,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev5[Bkg],[0.4;-1.0;1.1],[0.030;0.003;0.080],[1.6104],[1.6814],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,-1.93_0.0,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev6[Bkg],[0.4;-1.0;1.1],[0.030;0.003;0.080],[1.6104],[1.6814],[7.0],[1.5],[1.8]
PromptDecay,DIMUON,0.0_1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.4234],[1.3644],[9.0],[1.3],[2.0]
PromptDecay,DIMUON,0.0_1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev1[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.4234],[1.3644],[9.0],[1.3],[2.0]
PromptDecay,DIMUON,0.0_1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev2[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.4234],[1.3644],[9.0],[1.3],[2.0]
PromptDecay,DIMUON,0.0_1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev3[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.4234],[1.3644],[9.0],[1.3],[2.0]
PromptDecay,DIMUON,0.0_1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev4[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.4234],[1.3644],[9.0],[1.3],[2.0]
PromptDecay,DIMUON,0.0_1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev5[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.4234],[1.3644],[9.0],[1.3],[2.0]
PromptDecay,DIMUON,0.0_1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev6[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.4234],[1.3644],[9.0],[1.3],[2.0]
PromptDecay,DIMUON,-2.86_-1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.3568],[1.6161],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,-2.86_-1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev1[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.3568],[1.6161],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,-2.86_-1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev2[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.3568],[1.6161],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,-2.86_-1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev3[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.3568],[1.6161],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,-2.86_-1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev4[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.3568],[1.6161],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,-2.86_-1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev5[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.3568],[1.6161],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,-2.86_-1.93,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev6[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.3568],[1.6161],[11.0],[1.5],[1.9]
PromptDecay,DIMUON,-1.93_-1.2,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Uniform[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.2855],[1.4881],[7.0],[1.3],[1.9]
PromptDecay,DIMUON,-1.93_-1.2,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev1[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.2855],[1.4881],[7.0],[1.3],[1.9]
PromptDecay,DIMUON,-1.93_-1.2,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev2[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.2855],[1.4881],[7.0],[1.3],[1.9]
PromptDecay,DIMUON,-1.93_-1.2,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev3[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.2855],[1.4881],[7.0],[1.3],[1.9]
PromptDecay,DIMUON,-1.93_-1.2,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev4[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.2855],[1.4881],[7.0],[1.3],[1.9]
PromptDecay,DIMUON,-1.93_-1.2,NONE,NONE,6.5-50.0,80.0-120.0,GaussianAndExtCrystalBall[JPsi;Psi2S]+Chebychev5[Bkg],[0.6;-1.0;2.0],[0.030;0.003;0.080],[1.2855],[1.4881],[7.0],[1.3],[1.9]
